Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
408,915,V,HOU,OBERHOLTZR-L,0,1,0,0,0,0,1,0,0,2,150,180,1.5,-119,8.5,-115,9.5,100
408,916,H,TOR,MBUEHRLE-L,1,0,0,1,0,1,2,0,x,5,-170,-205,-1.5,-101,8.5,-105,9.5,-120
408,917,V,TAM,CARCHER-R,0,0,0,0,0,0,0,0,1,1,-125,-109,-1.5,150,7.5,-120,7.5,-113
408,918,H,KAN,YVENTURA-R,0,0,0,0,0,0,0,0,0,0,110,-101,1.5,-170,7.5,100,7.5,-107
408,919,V,LAA,HSANTIAGO-L,3,0,0,0,0,0,0,0,0,3,120,110,1.5,-200,7.5,100,7.5,-110
408,920,H,SEA,JPAXTON-L,0,0,4,0,0,0,1,0,x,5,-135,-120,-1.5,170,7.5,-120,7.5,-110
408,921,V,SDG,TROSS-R,0,0,0,2,0,1,0,0,3,6,135,114,1.5,-190,8,-115,7.5,100
408,922,H,CLE,CKLUBER-R,0,0,3,3,0,2,0,0,x,8,-150,-129,-1.5,160,8,-105,7.5,-120
408,923,V,CWS,JQUINTANA-L,0,3,1,0,0,0,3,6,2,15,110,140,1.5,-155,10,-105,9.5,100
408,924,H,COL,FMORALES-L,0,0,0,1,0,1,0,1,0,3,-125,-155,-1.5,135,10,-115,9.5,-120
408,925,V,DET,MSCHERZER-R,0,1,0,0,0,0,0,0,1,2,-130,-122,-1.5,150,6.5,-120,7,100
408,926,H,LOS,DHAREN-R,1,0,0,0,0,0,1,0,0,3,115,112,1.5,-170,6.5,100,7,-120
408,927,V,MIL,KLOHSE-R,0,1,4,1,0,0,1,3,0,10,105,-129,-1.5,140,8.5,100,9,100
408,928,H,PHI,KKENDRICK-R,1,0,0,1,1,1,0,0,0,4,-115,114,1.5,-160,8.5,-120,9,-120
409,951,V,CIN,MLEAKE-R,0,0,0,2,1,0,0,0,1,4,140,128,1.5,-175,7.5,-110,7.5,105
409,952,H,STL,SMILLER-R,0,0,0,0,0,0,0,0,0,0,-160,-143,-1.5,155,7.5,-110,7.5,-125
409,953,V,MIA,BHAND-L,2,3,0,0,0,0,1,1,0,7,160,175,1.5,-135,7.5,-105,7,-105
409,954,H,WAS,JZIMMERMA-R,0,0,0,3,1,2,0,4,x,10,-180,-200,-1.5,115,7.5,-115,7,-115
409,955,V,MIL,MGARZA-R,2,1,0,1,0,0,0,3,2,9,-135,-126,-1.5,130,8,-110,7.5,105
409,956,H,PHI,RHERNANDE-R,3,0,0,0,1,0,0,0,0,4,120,111,1.5,-150,8,-110,7.5,-125
409,957,V,NYM,ZWHEELER-R,0,0,0,0,0,0,0,0,3,3,130,147,1.5,-155,7,-125,7,-106
409,958,H,ATL,ESANTANA-R,1,0,0,0,3,0,0,0,x,4,-145,-167,-1.5,135,7,105,7,-114
409,959,V,PIT,WRODRIGUE-L,0,0,0,0,1,0,2,0,2,5,-130,-109,-1.5,145,9.5,-105,9,-105
409,960,H,CUB,JHAMMEL-R,1,0,0,0,3,3,0,0,x,7,115,-101,1.5,-165,9.5,-115,9,-115
409,961,V,ARI,BARROYO-R,3,0,2,2,0,0,0,0,0,7,135,111,1.5,-200,7,-115,7.5,-105
409,962,H,SFO,TLINCECUM-R,0,1,1,0,1,0,0,0,0,3,-150,-126,-1.5,170,7,-105,7.5,-115
409,963,V,OAK,JCHAVEZ-R,4,0,0,0,0,0,0,0,0,7,-125,-140,-1.5,120,8.5,-115,8.5,-104
409,964,H,MIN,PHUGHES-R,0,1,0,0,0,0,0,1,2,4,110,125,1.5,-140,8.5,-105,8.5,-116
409,965,V,TAM,JODORIZZI-R,0,0,0,1,0,0,0,0,2,3,-102,-117,-1.5,130,8,-120,9,100
409,966,H,KAN,JGUTHRIE-R,0,0,0,2,5,0,0,0,x,7,-108,107,1.5,-150,8,100,9,-120
409,967,V,TEX,RROSS-L,0,0,0,0,0,0,1,1,0,2,140,130,1.5,-165,9,100,8.5,-120
409,968,H,BOS,JPEAVY-R,0,0,1,0,0,0,0,3,x,4,-160,-145,-1.5,145,9,-120,8.5,100
409,969,V,HOU,LHARRELL-R,0,0,0,0,0,3,0,0,0,3,165,180,1.5,-110,8.5,-118,9,-125
409,970,H,TOR,BMORROW-R,2,0,0,0,3,0,2,0,x,7,-185,-205,-1.5,-110,8.5,-102,9,105
409,971,V,BAL,MGONZAL-R,0,3,0,0,0,0,0,0,2,5,145,157,1.5,-135,8.5,-105,8,-105
409,972,H,NYY,MTANAKA-R,0,2,0,1,0,0,0,0,1,4,-165,-177,-1.5,115,8.5,-115,8,-115
409,973,V,LAA,GRICHARDS-R,0,0,2,0,0,0,0,0,0,2,100,-108,-1.5,150,8,100,8.5,-115
409,974,H,SEA,RELIAS-L,0,0,0,0,0,0,0,0,0,0,-110,-102,1.5,-170,8,-120,8.5,-105
409,975,V,SDG,ESTULTS-L,0,0,0,0,0,0,0,0,0,0,130,135,1.5,-160,8,-115,8,-115
409,976,H,CLE,ZMCALLIST-R,0,0,0,0,0,2,0,0,x,2,-145,-150,-1.5,140,8,-105,8,-105
409,977,V,CWS,EJOHNSON-R,0,2,0,0,2,0,0,0,0,4,145,150,1.5,-140,10,-110,10,-110
409,978,H,COL,JNICASIO-R,1,1,1,0,0,1,0,6,x,10,-165,-170,-1.5,120,10,-110,10,-110
409,979,V,DET,ASANCHEZ-R,1,1,3,0,0,0,1,0,0,7,-104,-116,-1.5,145,7,-110,7,-105
409,980,H,LOS,JBECKETT-R,2,1,0,0,0,0,0,0,3,6,-106,106,1.5,-165,7,-110,7,-115
409,981,V,SDG,RERLIN-L,1,0,0,0,0,1,0,0,0,2,125,109,1.5,-200,8.5,100,8.5,-105
409,982,H,CLE,TBAUER-R,0,0,1,0,0,0,0,0,0,1,-140,-119,-1.5,170,8.5,-120,8.5,-115
410,901,V,PIT,GCOLE-R,0,0,0,0,0,0,5,0,0,5,-135,-130,-1.5,125,7.5,100,7.5,105
410,902,H,CUB,TWOOD-L,0,0,1,3,0,0,0,0,0,4,120,115,1.5,-145,7.5,-120,7.5,-125
410,903,V,MIA,TKOEHLER-R,0,0,0,0,0,0,1,0,0,1,205,195,1.5,-120,7.5,100,7,-115
410,904,H,WAS,STRASBURG-R,0,0,2,0,0,0,0,5,x,7,-230,-220,-1.5,100,7.5,-120,7,-105
410,905,V,MIL,MESTRADA-R,0,0,0,2,0,1,3,0,0,6,115,108,1.5,-210,7.5,100,7,-120
410,906,H,PHI,CLEE-L,0,1,0,0,0,1,0,0,0,2,-130,-118,-1.5,180,7.5,-120,7,100
410,907,V,NYM,JMEJIA-R,1,0,2,0,1,0,1,1,0,6,125,125,1.5,-180,7.5,100,7.5,101
410,908,H,ATL,DHALE-R,0,1,3,0,0,0,0,0,0,4,-140,-140,-1.5,160,7.5,-120,7.5,-121
410,909,V,ARI,RDELGADO-R,0,2,2,0,0,0,0,1,0,6,125,107,1.5,-210,7.5,-120,8,-120
410,910,H,SFO,RVOGELSON-R,0,1,1,1,2,0,0,0,0,5,-140,-117,-1.5,180,7.5,100,8,100
410,911,V,OAK,DSTRAILY-R,0,1,2,2,0,1,0,0,0,6,-140,-140,-1.5,115,8.5,-110,8.5,100
410,912,H,MIN,MPELFREY-R,1,0,0,0,0,0,0,0,0,1,125,125,1.5,-135,8.5,-110,8.5,-120
410,913,V,BOS,CBUCHHOLZ-R,0,0,0,0,0,0,1,0,0,1,-101,-101,1.5,-210,8.5,-105,8.5,-113
410,914,H,NYY,MPINEDA-R,0,0,0,2,2,0,0,0,x,4,-109,-109,-1.5,180,8.5,-115,8.5,-107
410,915,V,HOU,DKEUCHEL-L,0,0,0,0,2,0,3,1,0,6,190,178,1.5,-115,8.5,-115,9.5,100
410,916,H,TOR,RDICKEY-R,0,0,0,0,1,0,0,0,3,4,-215,-203,-1.5,-105,8.5,-105,9.5,-120
410,917,V,CLE,DSALAZAR-R,2,0,1,0,0,0,0,0,0,3,-115,-126,-1.5,130,8,-110,8,-115
410,918,H,CWS,JDANKS-L,0,1,2,2,1,0,1,0,x,7,105,111,1.5,-150,8,-110,8,-105
411,951,V,MIA,JFERNANDZ-R,0,2,0,0,0,0,0,1,0,3,-120,-140,-1.5,125,6.5,-110,7,-105
411,952,H,PHI,ABURNETT-R,2,0,1,0,3,0,0,0,x,6,110,125,1.5,-145,6.5,-110,7,-115
411,953,V,WAS,TROARK-R,0,0,0,1,3,1,0,1,0,6,110,114,1.5,-205,7,-110,7.5,100
411,954,H,ATL,JTEHERAN-R,0,4,0,0,1,0,0,1,0,7,-125,-124,-1.5,175,7,-110,7.5,-120
411,955,V,PIT,FLIRIANO-L,0,0,0,0,0,0,2,0,0,2,104,105,1.5,-210,7.5,-115,8.5,-105
411,956,H,MIL,WPERALTA-R,0,0,0,2,2,0,0,0,x,4,-114,-115,-1.5,180,7.5,-105,8.5,-115
411,957,V,CUB,SAMARDZIJA-R,0,0,0,0,0,0,1,2,0,6,140,126,1.5,-175,7.5,100,7,-125
411,958,H,STL,JKELLY-R,0,1,0,0,0,0,0,0,2,3,-155,-141,-1.5,155,7.5,-120,7,105
411,959,V,LOS,HRYU-L,2,0,2,0,0,0,0,2,0,6,-120,-115,-1.5,140,8.5,-120,8.5,-125
411,960,H,ARI,BMCCARTHY-R,0,0,0,0,0,0,0,0,0,0,110,105,1.5,-160,8.5,100,8.5,105
411,961,V,COL,DELAROSA-L,1,0,2,0,0,1,0,1,0,5,150,141,1.5,-165,7,-105,6.5,-105
411,962,H,SFO,BUMGARNER-L,0,0,1,5,0,0,0,0,x,6,-170,-161,-1.5,145,7,-115,6.5,-115
411,963,V,BOS,JLESTER-L,0,0,0,0,0,4,0,0,0,4,-120,-126,-1.5,120,8.5,-110,8,100
411,964,H,NYY,CSABATHIA-L,0,1,0,0,0,0,1,0,0,2,110,111,1.5,-140,8.5,-110,8,-120
411,965,V,TOR,DMCGOWAN-R,0,0,0,2,0,0,0,0,0,2,130,142,1.5,-150,8.5,-120,8.5,-115
411,966,H,BAL,CTILLMAN-R,0,0,0,0,0,0,0,0,0,0,-145,-157,-1.5,130,8.5,100,8.5,-105
411,967,V,HOU,SFELDMAN-R,0,0,0,0,0,0,0,0,0,0,200,195,1.5,-110,8,-110,8,-120
411,968,H,TEX,YDARVISH-R,0,0,0,0,0,0,0,0,0,1,-225,-220,-1.5,-110,8,-110,8,100
411,969,V,CLE,CCARRASCO-R,0,0,0,0,3,1,1,0,1,6,150,143,1.5,-155,7.5,-110,7.5,-115
411,970,H,CWS,CSALE-L,0,0,2,1,2,2,1,1,x,9,-170,-158,-1.5,135,7.5,-110,7.5,-105
411,971,V,KAN,BCHEN-L,1,0,0,0,0,0,0,0,0,1,-135,-120,-1.5,140,8.5,100,8,-110
411,972,H,MIN,KGIBSON-R,2,0,0,5,0,0,2,1,x,10,120,110,1.5,-160,8.5,-120,8,-110
411,973,V,OAK,TMILONE-L,0,0,0,0,0,0,0,4,0,4,155,136,1.5,-170,6.5,-110,6.5,-105
411,974,H,SEA,FHERNANDZ-R,1,0,0,2,0,3,0,0,x,6,-175,-151,-1.5,150,6.5,-110,6.5,-115
411,975,V,TAM,DPRICE-L,1,0,1,0,0,0,0,0,0,2,-115,-123,-1.5,140,7,100,7,107
411,976,H,CIN,JCUETO-R,0,0,0,0,0,0,0,0,1,1,105,113,1.5,-160,7,-120,7,-127
411,977,V,NYM,DGEE-R,1,0,1,2,0,0,0,0,0,4,125,140,1.5,-155,8,-115,8,-105
411,978,H,LAA,TSKAGGS-L,1,1,0,0,0,2,0,0,0,5,-140,-160,-1.5,135,8,-105,8,-115
411,979,V,DET,RPORCELLO-R,0,0,0,0,0,0,0,0,0,0,105,102,1.5,-230,7,100,7,105
411,980,H,SDG,ACASHNER-R,2,0,0,0,0,2,2,0,x,6,-115,-112,-1.5,190,7,-120,7,-125
412,901,V,CUB,VILLANUEVA-R,1,0,0,1,0,2,0,0,0,4,184,205,1.5,-110,7,100,7,-105
412,902,H,STL,WAINWRIGHT-R,0,4,1,4,0,1,0,0,x,10,-209,-230,-1.5,-110,7,-120,7,-115
412,903,V,COL,BANDERSON-L,0,0,1,0,0,0,0,0,0,1,120,111,1.5,-200,7.5,-110,7.5,-110
412,904,H,SFO,MCAIN-R,0,0,0,0,0,0,0,0,0,0,-135,-126,-1.5,170,7.5,-110,7.5,-110
412,905,V,MIA,NEOVALDI-R,0,1,0,0,1,0,2,0,0,4,-120,-102,1.5,-225,8,-115,8,-105
412,906,H,PHI,PETTIBONE-R,2,0,2,0,0,0,0,0,0,5,110,-108,-1.5,195,8,-105,8,-115
412,907,V,PIT,EVOLQUEZ-R,0,0,2,0,0,0,0,0,0,2,140,130,1.5,-165,8,100,8.5,-115
412,908,H,MIL,YGALLARDO-R,1,1,0,0,0,0,0,1,x,3,-155,-145,-1.5,145,8,-120,8.5,-105
412,909,V,WAS,TJORDAN-R,1,0,0,0,0,1,0,1,0,3,110,128,1.5,-180,7,-120,7,-105
412,910,H,ATL,AWOOD-L,4,0,0,0,1,0,0,1,x,6,-125,-143,-1.5,160,7,100,7,-115
412,911,V,LOS,ZGREINKE-R,0,2,2,1,0,1,0,1,1,8,-125,-116,-1.5,140,8.5,100,8,-110
412,912,H,ARI,WMILEY-L,0,0,0,0,1,0,0,1,3,5,110,106,1.5,-160,8.5,-120,8,-110
412,913,V,BOS,JLACKEY-R,0,2,0,0,0,0,2,0,0,4,110,102,1.5,-210,8.5,-120,8.5,100
412,914,H,NYY,HKURODA-R,2,0,0,2,0,2,0,1,x,7,-120,-112,-1.5,180,8.5,100,8.5,-120
412,915,V,KAN,JSHIELDS-R,0,0,0,0,1,0,0,0,0,1,-150,-141,-1.5,110,7.5,-115,7.5,-109
412,916,H,MIN,RNOLASCO-R,1,6,0,0,0,0,0,0,x,7,135,126,1.5,-130,7.5,-105,7.5,-111
412,917,V,CLE,MASTERSON-R,3,1,0,0,2,0,2,0,4,12,-115,-125,-1.5,130,8.5,100,9,-117
412,918,H,CWS,FPAULINO-R,4,1,0,0,1,0,0,0,0,6,105,110,1.5,-150,8.5,-120,9,-103
412,919,V,TOR,HUTCHISON-R,0,0,0,0,0,0,0,0,1,1,115,101,1.5,-205,9,-108,9,-110
412,920,H,BAL,BNORRIS-R,0,0,0,0,0,0,1,0,0,2,-130,-111,-1.5,175,9,-112,9,-110
412,921,V,HOU,JCOSART-R,0,0,0,5,0,0,0,0,0,6,155,150,1.5,-135,9.5,-110,9.5,-105
412,922,H,TEX,SCHEPPERS-R,1,1,0,1,0,0,0,1,1,5,-175,-170,-1.5,115,9.5,-110,9.5,-115
412,923,V,OAK,SGRAY-R,2,0,1,0,0,0,0,0,0,3,-135,-122,-1.5,130,7,-120,7.5,100
412,924,H,SEA,ERAMIREZ-R,1,0,0,0,0,0,0,0,0,1,120,112,1.5,-150,7,100,7.5,-120
412,925,V,TAM,ACOBB-R,0,1,0,0,0,0,0,0,0,1,-125,-130,-1.5,130,7.5,-105,7.5,105
412,926,H,CIN,ASIMON-R,0,0,0,0,0,0,0,0,0,0,110,115,1.5,-150,7.5,-115,7.5,-125
412,927,V,DET,VERLANDER-R,1,0,1,2,0,0,0,0,2,6,-155,-131,-1.5,130,6.5,100,6.5,100
412,928,H,SDG,IKENNEDY-R,1,0,0,1,0,0,0,0,0,2,140,116,1.5,-150,6.5,-120,6.5,-120
412,929,V,NYM,JNIESE-L,0,1,0,0,0,0,3,0,2,7,155,150,1.5,-145,7.5,-110,7.5,-110
412,930,H,LAA,JWEAVER-R,1,0,0,0,1,1,0,0,3,6,-175,-170,-1.5,125,7.5,-110,7.5,-110
413,951,V,MIA,HALVAREZ-R,1,1,0,0,1,0,0,0,0,3,120,107,1.5,-205,8.5,-110,8.5,-115
413,952,H,PHI,KKENDRICK-R,0,0,1,0,2,0,0,1,x,4,-135,-117,-1.5,175,8.5,-110,8.5,-105
413,953,V,WAS,GGONZALEZ-L,0,0,0,0,1,0,0,0,1,2,-120,-130,-1.5,130,7.5,100,7,-105
413,954,H,ATL,AHARANG-R,3,3,0,0,0,0,0,4,x,10,110,115,1.5,-150,7.5,-120,7,-115
413,955,V,PIT,CMORTON-R,0,0,0,1,0,0,0,0,0,1,115,108,1.5,-205,8.5,-105,8.5,-110
413,956,H,MIL,KLOHSE-R,0,0,1,1,0,2,0,0,x,4,-130,-118,-1.5,175,8.5,-115,8.5,-110
413,957,V,CUB,EJACKSON-R,2,0,0,1,0,0,0,0,1,4,210,215,1.5,-105,7,-120,7.5,-116
413,958,H,STL,MWACHA-R,0,3,0,1,0,0,0,2,x,6,-240,-245,-1.5,-115,7,100,7.5,-104
413,959,V,COL,TCHATWOOD-R,0,1,0,0,0,0,1,2,0,4,150,142,1.5,-155,7.5,-115,7.5,-110
413,960,H,SFO,THUDSON-R,0,0,0,0,3,1,0,0,0,5,-170,-157,-1.5,135,7.5,-105,7.5,-110
413,961,V,LOS,DHAREN-R,0,1,4,0,2,0,1,0,0,8,-120,-120,-1.5,135,8.5,-120,9,-125
413,962,H,ARI,TCAHILL-R,0,0,3,0,0,0,3,0,0,6,110,110,1.5,-155,8.5,100,9,105
413,963,V,TOR,MBUEHRLE-L,1,0,0,2,0,5,0,3,0,11,-115,-105,1.5,-210,8.5,-120,9,-105
413,964,H,BAL,UJIMENEZ-R,1,0,0,0,0,0,0,2,0,3,105,-105,-1.5,180,8.5,100,9,-115
413,965,V,KAN,JVARGAS-L,0,0,0,0,0,0,0,3,0,3,-120,-118,-1.5,135,8.5,-120,8,-105
413,966,H,MIN,KCORREIA-R,0,0,0,0,0,0,2,2,x,4,110,108,1.5,-155,8.5,100,8,-115
413,967,V,CLE,CKLUBER-R,0,0,0,1,0,0,0,0,2,3,115,104,1.5,-200,8.5,-120,9,105
413,968,H,CWS,JQUINTANA-L,0,0,0,1,0,0,0,1,2,4,-130,-114,-1.5,170,8.5,100,9,-125
413,969,V,HOU,OBERHOLTZR-L,0,0,0,0,0,0,0,0,0,0,160,140,1.5,-145,9,-120,9,-115
413,970,H,TEX,MPEREZ-L,0,0,0,0,0,1,0,0,x,1,-180,-160,-1.5,125,9,100,9,-105
413,971,V,OAK,SKAZMIR-L,0,0,0,0,0,0,0,2,1,3,-120,-139,-1.5,120,8,-105,7.5,110
413,972,H,SEA,CYOUNG-R,0,0,0,0,0,0,0,0,0,0,110,124,1.5,-140,8,-115,7.5,-130
413,973,V,BOS,FDOUBRONT-L,0,1,0,0,0,1,0,0,0,2,105,108,1.5,-205,9,-120,9,-115
413,974,H,NYY,INOVA-R,0,0,2,1,0,0,0,0,x,3,-115,-118,-1.5,175,9,100,9,-105
413,975,V,TAM,CRAMOS-L,0,0,2,0,0,0,2,0,0,4,120,112,1.5,-200,8,-105,7.5,-120
413,976,H,CIN,TCINGRANI-L,0,2,5,0,1,0,0,4,x,12,-135,-122,-1.5,170,8,-115,7.5,100
413,977,V,NYM,BCOLON-R,1,0,0,0,1,0,0,0,0,2,135,129,1.5,-165,7.5,-120,8,-110
413,978,H,LAA,CWILSON-L,4,0,0,3,2,2,0,3,x,14,-150,-144,-1.5,145,7.5,100,8,-110
413,979,V,DET,MSCHERZER-R,0,0,0,1,0,0,0,0,0,1,-160,-164,-1.5,105,6.5,-110,6.5,-105
413,980,H,SDG,TROSS-R,0,1,0,3,0,0,1,0,x,5,140,144,1.5,-125,6.5,-110,6.5,-115
414,901,V,ATL,ESANTANA-R,0,0,0,0,0,2,0,3,4,9,-140,-121,-1.5,140,8,100,8.5,-110
414,902,H,PHI,RHERNANDE-R,0,1,0,0,0,0,0,5,0,6,125,111,1.5,-160,8,-120,8.5,-110
414,903,V,WAS,JZIMMERMN-R,1,3,1,0,0,0,4,0,0,9,-125,-155,-1.5,105,7.5,-120,7.5,-115
414,904,H,MIA,BHAND-L,0,1,0,0,0,1,0,0,0,2,110,140,1.5,-125,7.5,100,7.5,-105
414,905,V,PIT,WRODRIGUE-L,1,2,0,0,2,2,0,x,x,7,110,113,1.5,-205,7.5,-120,7.5,-105
414,906,H,CIN,HBAILEY-R,2,0,0,2,2,1,0,x,x,7,-125,-123,-1.5,175,7.5,100,7.5,-115
414,907,V,STL,LLYNN-R,0,1,0,0,0,3,0,0,0,4,110,113,1.5,-195,8,100,8.5,-110
414,908,H,MIL,MGARZA-R,0,0,0,0,0,0,0,0,0,0,-125,-123,-1.5,165,8,-120,8.5,-110
414,909,V,NYM,ZWHEELER-R,0,1,2,0,2,0,0,2,0,7,110,115,1.5,-175,9,-110,9,-110
414,910,H,ARI,JCOLLMENT-R,1,0,1,0,0,0,0,1,0,3,-120,-130,-1.5,155,9,-110,9,-110
414,911,V,COL,JLYLES-R,0,0,1,1,2,0,0,0,0,4,110,107,1.5,-215,7,-110,7.5,100
414,912,H,SDG,ESTULTS-L,0,0,0,0,3,0,0,2,x,5,-120,-117,-1.5,185,7,-110,7.5,-120
414,913,V,TAM,CARCHER-R,0,0,0,0,0,1,0,0,0,1,-125,-113,-1.5,150,8,100,8.5,-114
414,914,H,BAL,WCHEN-L,1,3,2,0,1,0,0,0,x,7,110,103,1.5,-170,8,-120,8.5,-106
414,915,V,SEA,RELIAS-L,0,0,0,0,1,6,0,0,0,7,135,100,1.5,-220,9.5,100,9,-105
414,916,H,TEX,CLEWIS-R,0,0,0,0,0,0,1,0,0,1,-150,-110,-1.5,190,9.5,-120,9,-115
414,917,V,OAK,JCHAVEZ-R,0,0,0,1,0,0,0,0,2,3,-115,-113,-1.5,140,8.5,100,8.5,-115
414,918,H,LAA,HSANTIAGO-L,1,0,1,0,0,0,0,0,0,2,105,103,1.5,-160,8.5,-120,8.5,-105
415,953,V,WAS,STRASBURG-R,0,0,0,0,0,0,0,1,1,2,-175,-178,-1.5,-110,7,-105,7,-120
415,954,H,MIA,TKOEHLER-R,3,3,0,0,5,0,0,0,x,11,155,158,1.5,-110,7,-115,7,100
415,955,V,PIT,GCOLE-R,0,1,0,1,0,0,1,2,0,5,-104,-109,-1.5,160,7.5,100,7,110
415,956,H,CIN,MLEAKE-R,0,0,1,0,0,4,2,0,x,7,-106,-101,1.5,-180,7.5,-120,7,-130
415,957,V,STL,SMILLER-R,0,1,1,1,0,0,0,0,3,6,110,104,1.5,-210,8,-110,8,-111
415,958,H,MIL,MESTRADA-R,0,0,0,1,0,0,0,0,0,1,-120,-114,-1.5,180,8,-110,8,-109
415,959,V,NYM,JMEJIA-R,3,0,0,6,0,0,0,0,0,9,120,125,1.5,-165,9,-114,9,-115
415,960,H,ARI,BARROYO-R,0,0,0,0,0,0,0,0,0,0,-135,-140,-1.5,145,9,-106,9,-105
415,961,V,COL,JNICASIO-R,0,1,0,1,1,0,0,0,0,3,110,102,1.5,-230,7,-120,7,-110
415,962,H,SDG,RERLIN-L,2,0,0,0,0,0,0,0,0,2,-120,-112,-1.5,190,7,100,7,-110
415,963,V,LOS,JBECKETT-R,0,1,0,0,0,0,1,0,0,2,105,-105,-1.5,160,7.5,-110,8,-110
415,964,H,SFO,TLINCECUM-R,0,0,0,0,0,1,0,0,1,3,-115,-105,1.5,-180,7.5,-110,8,-110
415,969,V,SEA,BBEAVAN-R,0,0,0,0,0,0,0,0,0,0,135,140,1.5,-155,9,-110,8.5,-128
415,970,H,TEX,RROSS-L,0,2,0,0,0,0,0,3,x,5,-150,-155,-1.5,135,9,-110,8.5,108
415,971,V,BOS,JPEAVY-R,0,0,0,1,0,0,0,0,0,1,-150,-140,-1.5,120,8.5,-110,8,-105
415,972,H,CWS,EJOHNSON-R,0,1,0,0,0,0,0,0,1,2,135,125,1.5,-140,8.5,-110,8,-115
415,973,V,TOR,BMORROW-R,0,0,0,0,0,5,0,0,4,9,-135,-122,-1.5,140,8,-110,8,112
415,974,H,MIN,PHUGHES-R,1,1,0,0,0,0,0,0,1,3,120,112,1.5,-160,8,-110,8,-132
415,975,V,KAN,YVENTURA-R,1,0,2,0,1,0,0,0,0,4,-140,-174,-1.5,-115,8.5,-120,8,-110
415,976,H,HOU,LHARRELL-R,1,0,0,0,1,0,0,0,0,2,125,154,1.5,-105,8.5,100,8,-110
415,977,V,OAK,DSTRAILY-R,0,0,3,0,0,0,2,4,0,10,110,102,1.5,-210,8,-110,8.5,100
415,978,H,LAA,GRICHARDS-R,2,0,0,4,0,0,0,1,2,9,-120,-112,-1.5,180,8,-110,8.5,-120
416,901,V,PIT,FLIRIANO-L,0,0,0,0,0,0,0,0,0,0,115,103,1.5,-230,7,100,7,110
416,902,H,CIN,JCUETO-R,1,0,0,0,0,0,2,1,x,4,-130,-113,-1.5,190,7,-120,7,-130
416,903,V,STL,JKELLY-R,0,0,0,0,0,1,0,0,0,1,110,-104,1.5,-220,8.5,-105,8.5,-110
416,904,H,MIL,WPERALTA-R,0,0,1,0,3,0,0,1,x,5,-120,-106,-1.5,190,8.5,-115,8.5,-110
416,905,V,NYM,DGEE-R,0,1,0,1,0,1,0,0,2,5,115,133,1.5,-165,9.5,-105,9,-105
416,906,H,ARI,BMCCARTHY-R,0,0,0,0,0,0,0,0,2,2,-130,-148,-1.5,145,9.5,-115,9,-115
416,907,V,ATL,JTEHERAN-R,0,0,0,1,0,0,0,0,0,1,-120,117,1.5,-200,8,100,6.5,-109
416,908,H,PHI,CLEE-L,0,0,0,0,0,0,0,0,0,0,110,-132,-1.5,170,8,-120,6.5,-111
416,909,V,WAS,TROARK-R,0,0,0,0,0,3,0,3,0,6,130,152,1.5,-155,6.5,-120,6.5,-125
416,910,H,MIA,JFERNANDZ-R,0,0,0,3,0,0,0,0,0,3,-145,-172,-1.5,135,6.5,100,6.5,105
416,911,V,COL,DELAROSA-L,0,1,0,0,0,0,0,1,0,2,125,117,1.5,-200,6.5,-115,6.5,-105
416,912,H,SDG,ACASHNER-R,0,1,0,0,2,0,1,0,x,4,-140,-132,-1.5,170,6.5,-105,6.5,-115
416,913,V,LOS,PMAHOLM-L,0,0,0,0,0,1,0,0,0,1,110,-102,1.5,-210,8,-110,8.5,102
416,914,H,SFO,RVOGELSON-R,0,0,1,0,0,0,1,0,x,2,-120,-108,-1.5,180,8,-110,8.5,-122
416,915,V,TAM,JODORIZZI-R,0,0,0,0,0,0,0,0,0,0,-125,-101,1.5,-205,7.5,-120,8,-120
416,916,H,BAL,MGONZALEZ-R,0,0,0,2,1,0,0,0,x,3,110,-109,-1.5,175,7.5,100,8,100
416,917,V,CLE,ZMCALLIST-R,1,2,0,0,0,0,0,0,0,3,140,126,1.5,-175,8,100,7.5,100
416,918,H,DET,ASANCHEZ-R,1,0,0,0,0,0,0,1,0,2,-155,-141,-1.5,155,8,-120,7.5,-120
416,919,V,SEA,FHERNANDZ-R,0,2,0,0,0,0,0,0,0,2,125,113,1.5,-210,7,-115,6.5,-125
416,920,H,TEX,YDARVISH-R,0,0,0,0,0,0,0,1,2,3,-140,-123,-1.5,180,7,-105,6.5,105
416,921,V,KAN,JGUTHRIE-R,0,1,0,1,0,0,2,0,0,6,-140,-116,-1.5,145,9,100,8,-104
416,922,H,HOU,DKEUCHEL-L,0,0,2,0,0,2,0,0,0,4,125,106,1.5,-165,9,-120,8,-116
416,925,V,BOS,CBUCHHOLZ-R,1,0,0,0,0,0,0,1,1,6,-150,-126,-1.5,135,8.5,100,7.5,100
416,926,H,CWS,JDANKS-L,1,0,0,0,0,2,0,0,0,4,135,111,1.5,-155,8.5,-120,7.5,-120
416,927,V,OAK,TMILONE-L,0,0,0,4,0,0,0,0,0,4,115,112,1.5,-195,8.5,100,8,-110
416,928,H,LAA,TSKAGGS-L,0,0,1,0,0,0,2,0,1,5,-130,-127,-1.5,165,8.5,-120,8,-110
416,929,V,CUB,TWOOD-L,0,0,0,0,0,0,0,0,0,0,152,135,1.5,-170,8,-115,7,-119
